order_number,item_number,product_name,item_sales_units
19175066972,11030,Organic Peanut Powder,1
19175066972,13004,Organic Fair Trade Medium Roast Ground Coffee,2
19175066972,11056,Organic Tomato Basil Pasta Sauce,1
19175066972,14014,White Cheddar Flavored Quinoa Puffs,1
19175066972,11021,Organic Maple Syrup,1
19175066972,14023,Organic Raisins,1
19175066972,11059,Organic Vermont Maple Barbecue Sauce,1
19175066972,11043,Organic Oats & Honey Granola,1
19175066972,33002,Peppermint Mouthwash,1
19175066972,12002,Organic Light Brown Sugar,1
19175066972,12001,Organic Cane Sugar,1
19175066972,33001,Peppermint Toothpaste,1
19175066972,11049,Organic Teriyaki Sauce & Marinade ,1
19175066972,11007,Organic Yellow Mustard,1
19175066972,12013,2pk Organic Taco Seasoning Packet,1
19175066972,11010,2 Pack Organic Shells & White Cheddar,1
19175066972,11006,Organic Blue Corn Taco Shells,1
19175066972,31010,2 Pack Lip Balm,1
19175066972,11024,Organic Ketchup,2
19175066972,14008,Organic Olive Oil & Sea Salt Popcorn,1
19172225138,11004,Organic Crunchy Peanut Butter,1
19172225138,11009,2 Pack Organic Shells & Yellow Cheddar,1
19172225138,14009,Organic Aged White Cheddar Popcorn,1
19172225138,11050,Organic Italian Dressing,1
19172225138,11056,Organic Tomato Basil Pasta Sauce,1
19172225138,13009,Organic Fruit Tea & Herbal Sampler Variety Pack,1
19172225138,12016,Gluten Free Pancake and Waffle Mix,1
19170663438,14006,Organic Yellow Corn Tortilla Chips,1
19170663438,11028,Organic Blackberry Fruit Spread,1
19170663438,11004,Organic Crunchy Peanut Butter,1
19170663438,14022,Organic Whole Wheat Animal Cookies,1
19170663438,11019,Organic Dark Red Kidney Beans,3
19170663438,33001,Peppermint Toothpaste,1
19170663438,11016,Organic Virgin Coconut Oil,1
19170663438,13009,Organic Fruit Tea & Herbal Sampler Variety Pack,1
19170663438,11055,Organic Black Bean & Corn Salsa,1
19170663438,11029,Organic Raw Apple Cider Vinegar,1
19170663438,11018,Organic Black Beans,3
19170663438,11001,Organic Honey,1
19170663438,14005,Sour Gummy Worms,1
19170663438,33002,Peppermint Mouthwash,1
19170663438,12015,Gluten Free Blueberry Muffin Mix,1
19157183230,11027,Organic Strawberry Fruit Spread,1
19157183230,14006,Organic Yellow Corn Tortilla Chips,1
19157183230,22001,Dish Soap ,1
19157183230,14010,Vegetable Chips,1
19157183230,31008,Gel Hand Soap,1
19157183230,13005,Organic Fair Trade Cold Brew Coffee Bag,1
19157183230,22003,Multi-Surface Cleaner,1
19157183230,11055,Organic Black Bean & Corn Salsa,1
19157183230,14007,Organic Blue Corn Tortilla Chips,1
19157183230,11058,Organic Roasted Garlic Pasta Sauce,1
19157183230,11018,Organic Black Beans,3
19157183230,11025,Organic Extra Virgin Olive Oil,1
19157183230,32004,Regular Absorbency Organic Cotton Tampons,1
19157183230,11010,2 Pack Organic Shells & White Cheddar,1
19157183230,12015,Gluten Free Blueberry Muffin Mix,1
19157183230,12013,2pk Organic Taco Seasoning Packet,1
19157183230,53019,Chef's Knife,1
19157183230,11024,Organic Ketchup,1
19154548948,11002,Organic Agave Nectar,1
19154548948,12002,Organic Light Brown Sugar,1
19154548948,11019,Organic Dark Red Kidney Beans,2
19154548948,53015,Vegetable Peeler,1
19154548948,11029,Organic Raw Apple Cider Vinegar,1
19154548948,11049,Organic Teriyaki Sauce & Marinade ,1
19154548948,11018,Organic Black Beans,2
19154548948,11011,Organic Quinoa,1
19154548948,11062,Thai Peanut Cooking Sauce,1
19154548948,53013,Cheese Grater,1
19154548948,13009,Organic Fruit Tea & Herbal Sampler Variety Pack,1
19153470984,11002,Organic Agave Nectar,1
19153470984,14035,Organic Crushed Pepper & Truffle Oil Popcorn,1
19153470984,11016,Organic Virgin Coconut Oil,1
19153470984,31008,Gel Hand Soap,1
19153470984,53007,Silicone Spatula,2
19153470984,14007,Organic Blue Corn Tortilla Chips,1
19153470984,53006,Silicone Pasta Spoon,2
19153470984,53005,Silicone Serving Spoon,2
19153470984,12016,Gluten Free Pancake and Waffle Mix,1
19153470984,11045,Vanilla Cocoa Granola,1
19153470984,11025,Organic Extra Virgin Olive Oil,2
19153470984,53017,Silicone Kitchen Tongs,1
19153470984,53008,Silicone Slotted Turner,2
19153470984,53004,Silicone Slotted Spoon,2
19152588060,11005,2 Pack Gluten Free Yellow Cheddar Macaroni & Cheese,1
19152588060,11027,Organic Strawberry Fruit Spread,1
19152588060,11004,Organic Crunchy Peanut Butter,2
19152588060,11057,Organic Arrabbiata Pasta Sauce,1
19152588060,14007,Organic Blue Corn Tortilla Chips,1
19152588060,11043,Organic Oats & Honey Granola,1
19152588060,11010,2 Pack Organic Shells & White Cheddar,1
19150009070,14015,Spicy Jalapeño & Cheddar Flavored Quinoa Puffs,1
19150009070,14006,Organic Yellow Corn Tortilla Chips,1
19150009070,33002,Peppermint Mouthwash,1
19150009070,31008,Gel Hand Soap,1
19150009070,11054,Organic Thick & Chunky Salsa,1
19150009070,11056,Organic Tomato Basil Pasta Sauce,1
19150009070,11025,Organic Extra Virgin Olive Oil,1
19150009070,33001,Peppermint Toothpaste,1
19147888562,11044,Blueberry Flax Granola,1
19147888562,14015,Spicy Jalapeño & Cheddar Flavored Quinoa Puffs,1
19147888562,11058,Organic Roasted Garlic Pasta Sauce,1
19147888562,11001,Organic Honey,1
19147888562,14011,Toasted Coconut Cookie Thins,1
19147888562,14014,White Cheddar Flavored Quinoa Puffs,1
19147888562,11030,Organic Peanut Powder,1
19147888562,11025,Organic Extra Virgin Olive Oil,1
19147888562,53007,Silicone Spatula,1
19147888562,14022,Organic Whole Wheat Animal Cookies,1
19147888562,53017,Silicone Kitchen Tongs,1
19147888562,32002,Organic Cotton Rounds,1
19134163588,11019,Organic Dark Red Kidney Beans,3
19134163588,11016,Organic Virgin Coconut Oil,1
19134163588,11048,Organic Tomato Sauce,3
19134163588,13004,Organic Fair Trade Medium Roast Ground Coffee,1
19134163588,11018,Organic Black Beans,3
19134163588,11020,Organic Garbanzo Beans,3
19134163588,11043,Organic Oats & Honey Granola,1
19134163588,12016,Gluten Free Pancake and Waffle Mix,2
19134163588,12001,Organic Cane Sugar,1
19133696918,11016,Organic Virgin Coconut Oil,1
19133696918,22001,Dish Soap ,1
19133696918,31002,Daily Facial Moisturizer,1
19133696918,13007,Organic Green Tea,1
19133696918,14008,Organic Olive Oil & Sea Salt Popcorn,1
19133696918,33001,Peppermint Toothpaste,1
19129530491,11003,Organic Creamy Peanut Butter,1
19129530491,31008,Gel Hand Soap,1
19129530491,61005,Craft Paper Hard Cover Bound Notebook,1
19129530491,22003,Multi-Surface Cleaner,1
19129530491,11011,Organic Quinoa,1
19129530491,14009,Organic Aged White Cheddar Popcorn,1
19129530491,11062,Thai Peanut Cooking Sauce,1
19129530491,53008,Silicone Slotted Turner,1
19129530491,11025,Organic Extra Virgin Olive Oil,1
19129530491,13009,Organic Fruit Tea & Herbal Sampler Variety Pack,1
19129530491,33002,Peppermint Mouthwash,1
19129530491,14013,Sea Salt Quinoa Chips,1
19123089824,22001,Dish Soap ,1
19123089824,11012,Organic Long Grain Brown Rice,1
19123089824,31008,Gel Hand Soap,1
19123089824,11016,Organic Virgin Coconut Oil,1
19123089824,12017,Organic Unbleached All-Purpose Wheat Flour,1
19123089824,11048,Organic Tomato Sauce,1
19123089824,22003,Multi-Surface Cleaner,1
19123089824,22002,Toilet Bowl Cleaner,1
19123089824,11061,Gochujang Korean Sweet & Spicy Cooking Sauce,1
19123089824,11062,Thai Peanut Cooking Sauce,1
19123089824,12002,Organic Light Brown Sugar,1
19123089824,11030,Organic Peanut Powder,1
19123089824,11025,Organic Extra Virgin Olive Oil,1
19123089824,53020,Paring Knife,1
19123089824,53009,Can Opener,1
19118632194,11055,Organic Black Bean & Corn Salsa,1
19118632194,11002,Organic Agave Nectar,1
19118632194,14007,Organic Blue Corn Tortilla Chips,1
19118632194,11030,Organic Peanut Powder,1
19118632194,11057,Organic Arrabbiata Pasta Sauce,1
19116499105,14035,Organic Crushed Pepper & Truffle Oil Popcorn,2
19116499105,11004,Organic Crunchy Peanut Butter,1
19116499105,11044,Blueberry Flax Granola,2
19116499105,11058,Organic Roasted Garlic Pasta Sauce,1
19116499105,11006,Organic Blue Corn Taco Shells,1
19116499105,14007,Organic Blue Corn Tortilla Chips,3
19116499105,11062,Thai Peanut Cooking Sauce,1
19116499105,11020,Organic Garbanzo Beans,3
19116499105,11061,Gochujang Korean Sweet & Spicy Cooking Sauce,1
19116499105,11049,Organic Teriyaki Sauce & Marinade ,1
19116499105,14013,Sea Salt Quinoa Chips,1
19116499105,14008,Organic Olive Oil & Sea Salt Popcorn,3
19113146119,11058,Organic Roasted Garlic Pasta Sauce,1
19113146119,11029,Organic Raw Apple Cider Vinegar,1
19113146119,11015,Organic Applesauce Pouches,1
19113146119,12016,Gluten Free Pancake and Waffle Mix,1
19093625927,11004,Organic Crunchy Peanut Butter,1
19093625927,14015,Spicy Jalapeño & Cheddar Flavored Quinoa Puffs,2
19093625927,11055,Organic Black Bean & Corn Salsa,1
19093625927,14007,Organic Blue Corn Tortilla Chips,2
19093625927,11001,Organic Honey,1
19093625927,53001,Silicone Measuring Cups - 4pc,1
19078443259,11027,Organic Strawberry Fruit Spread,1
19078443259,11005,2 Pack Gluten Free Yellow Cheddar Macaroni & Cheese,1
19078443259,14007,Organic Blue Corn Tortilla Chips,2
19078443259,14015,Spicy Jalapeño & Cheddar Flavored Quinoa Puffs,1
19078443259,11028,Organic Blackberry Fruit Spread,1
19078443259,14003,Gummy Fish,1
19078443259,11045,Vanilla Cocoa Granola,1
19078443259,14014,White Cheddar Flavored Quinoa Puffs,1
19078443259,11043,Organic Oats & Honey Granola,1
19078443259,14005,Sour Gummy Worms,1
19071486403,11027,Organic Strawberry Fruit Spread,1
19071486403,11044,Blueberry Flax Granola,1
19071486403,13007,Organic Green Tea,1
19071486403,11045,Vanilla Cocoa Granola,1
19071486403,13001,Organic Fair Trade Dark Roast Coffee Pods,1
19071486403,11001,Organic Honey,1
19071486403,13008,Organic Chamomile Blend Herbal Tea,1
19071486403,61003,Recycled Highlighters,1
19065389931,22001,Dish Soap ,1
19065389931,31008,Gel Hand Soap,2
19065389931,14015,Spicy Jalapeño & Cheddar Flavored Quinoa Puffs,1
19065389931,14010,Vegetable Chips,1
19065389931,11044,Blueberry Flax Granola,1
19065389931,22002,Toilet Bowl Cleaner,2
19065389931,11016,Organic Virgin Coconut Oil,1
19065389931,14011,Toasted Coconut Cookie Thins,1
19065389931,11009,2 Pack Organic Shells & Yellow Cheddar,1
19065389931,11025,Organic Extra Virgin Olive Oil,1
19065389931,31007,Hand Cream,1
19065389931,32002,Organic Cotton Rounds,1
19065389931,11010,2 Pack Organic Shells & White Cheddar,1
19065389931,13008,Organic Chamomile Blend Herbal Tea,1
19065389931,13009,Organic Fruit Tea & Herbal Sampler Variety Pack,1
19065389931,31010,2 Pack Lip Balm,2
19065389931,12013,2pk Organic Taco Seasoning Packet,1
19065389931,14013,Sea Salt Quinoa Chips,1
19054721266,11058,Organic Roasted Garlic Pasta Sauce,1
19054721266,14006,Organic Yellow Corn Tortilla Chips,1
19054721266,11009,2 Pack Organic Shells & Yellow Cheddar,1
19054721266,11054,Organic Thick & Chunky Salsa,1
19054721266,14014,White Cheddar Flavored Quinoa Puffs,1
19054721266,33002,Peppermint Mouthwash,1
19054721266,14023,Organic Raisins,1
19054721266,11015,Organic Applesauce Pouches,1
19049106437,31008,Gel Hand Soap,1
19049106437,22001,Dish Soap ,1
19049106437,11058,Organic Roasted Garlic Pasta Sauce,1
19049106437,13004,Organic Fair Trade Medium Roast Ground Coffee,1
19049106437,12014,Gluten Free Brownie Mix,1
19049106437,11001,Organic Honey,1
19049106437,11052,Organic Sesame Ginger Dressing & Marinade,1
19049106437,53009,Can Opener,1
19049106437,12015,Gluten Free Blueberry Muffin Mix,1
19048611684,14035,Organic Crushed Pepper & Truffle Oil Popcorn,1
19048611684,14012,Chocolate Chip Cookie Thins,1
19048611684,11012,Organic Long Grain Brown Rice,1
19048611684,14015,Spicy Jalapeño & Cheddar Flavored Quinoa Puffs,1
19048611684,11058,Organic Roasted Garlic Pasta Sauce,1
19048611684,11028,Organic Blackberry Fruit Spread,1
19048611684,14007,Organic Blue Corn Tortilla Chips,1
19048611684,14009,Organic Aged White Cheddar Popcorn,1
19048611684,14011,Toasted Coconut Cookie Thins,1
19048611684,11052,Organic Sesame Ginger Dressing & Marinade,1
19048611684,11011,Organic Quinoa,1
19048611684,12001,Organic Cane Sugar,1
19048611684,11018,Organic Black Beans,3
19048611684,11030,Organic Peanut Powder,1
19048611684,14014,White Cheddar Flavored Quinoa Puffs,1
19048611684,14021,Organic Chocolate Creme Cookies,1
19048611684,11050,Organic Italian Dressing,1
19048611684,11006,Organic Blue Corn Taco Shells,1
19048578334,11002,Organic Agave Nectar,1
19048578334,11009,2 Pack Organic Shells & Yellow Cheddar,1
19048578334,14014,White Cheddar Flavored Quinoa Puffs,1
19048578334,14011,Toasted Coconut Cookie Thins,1
19048578334,14004,Gummy Fruit Wedges,1
19048578334,14022,Organic Whole Wheat Animal Cookies,1
19048578334,11010,2 Pack Organic Shells & White Cheddar,1
19048578334,11043,Organic Oats & Honey Granola,1
19047816298,11044,Blueberry Flax Granola,1
19047816298,11016,Organic Virgin Coconut Oil,1
19047816298,11021,Organic Maple Syrup,1
19047816298,11003,Organic Creamy Peanut Butter,1
19047816298,11025,Organic Extra Virgin Olive Oil,1
19047816298,11045,Vanilla Cocoa Granola,1
19047816298,33001,Peppermint Toothpaste,1
19047816298,11001,Organic Honey,1
19047816298,12015,Gluten Free Blueberry Muffin Mix,1
19046884660,22002,Toilet Bowl Cleaner,1
19046884660,11011,Organic Quinoa,1
19046884660,53007,Silicone Spatula,1
19046884660,53017,Silicone Kitchen Tongs,1
19046884660,53013,Cheese Grater,1
19046884660,11015,Organic Applesauce Pouches,1
19044178181,11027,Organic Strawberry Fruit Spread,1
19044178181,11009,2 Pack Organic Shells & Yellow Cheddar,1
19044178181,11003,Organic Creamy Peanut Butter,1
19043136695,11004,Organic Crunchy Peanut Butter,1
19043136695,11012,Organic Long Grain Brown Rice,1
19043136695,11054,Organic Thick & Chunky Salsa,2
19043136695,11058,Organic Roasted Garlic Pasta Sauce,1
19043136695,14009,Organic Aged White Cheddar Popcorn,1
19043136695,11016,Organic Virgin Coconut Oil,2
19043136695,11056,Organic Tomato Basil Pasta Sauce,1
19043136695,11003,Organic Creamy Peanut Butter,1
19043136695,11057,Organic Arrabbiata Pasta Sauce,1
19043136695,11037,Organic Mayo,1
19043136695,32003,2 Pack Panty Liners -Wrapped,1
19043136695,11053,Organic Poppy Seed Dressing,1
19043136695,12001,Organic Cane Sugar,2
19043136695,32002,Organic Cotton Rounds,1
19043136695,11013,Organic Brown Basmati Rice,1
19043136695,31002,Daily Facial Moisturizer,1
19043136695,32001,Organic Cotton Balls,1
19043136695,11049,Organic Teriyaki Sauce & Marinade ,1
19028282743,11002,Organic Agave Nectar,1
19028282743,14012,Chocolate Chip Cookie Thins,1
19028282743,13009,Organic Fruit Tea & Herbal Sampler Variety Pack,1
19028282743,11049,Organic Teriyaki Sauce & Marinade ,1
19028282743,33002,Peppermint Mouthwash,1
19028282743,14008,Organic Olive Oil & Sea Salt Popcorn,1
19027193302,14035,Organic Crushed Pepper & Truffle Oil Popcorn,1
19027193302,14015,Spicy Jalapeño & Cheddar Flavored Quinoa Puffs,1
19027193302,31002,Daily Facial Moisturizer,1
19027193302,14014,White Cheddar Flavored Quinoa Puffs,1
19027193302,14008,Organic Olive Oil & Sea Salt Popcorn,1
19027193302,14004,Gummy Fruit Wedges,1
19027193302,14005,Sour Gummy Worms,1
19025594273,14035,Organic Crushed Pepper & Truffle Oil Popcorn,2
19025594273,22001,Dish Soap ,1
19025594273,11012,Organic Long Grain Brown Rice,2
19025594273,14015,Spicy Jalapeño & Cheddar Flavored Quinoa Puffs,1
19025594273,14010,Vegetable Chips,1
19025594273,13007,Organic Green Tea,1
19025594273,12017,Organic Unbleached All-Purpose Wheat Flour,1
19025594273,11055,Organic Black Bean & Corn Salsa,1
19025594273,14007,Organic Blue Corn Tortilla Chips,2
19025594273,11003,Organic Creamy Peanut Butter,1
19025594273,11028,Organic Blackberry Fruit Spread,1
19025594273,11009,2 Pack Organic Shells & Yellow Cheddar,1
19025594273,22002,Toilet Bowl Cleaner,1
19025594273,53005,Silicone Serving Spoon,1
19025594273,14009,Organic Aged White Cheddar Popcorn,2
19025594273,11011,Organic Quinoa,1
19025594273,14014,White Cheddar Flavored Quinoa Puffs,1
19025594273,11062,Thai Peanut Cooking Sauce,1
19025594273,53017,Silicone Kitchen Tongs,1
19025594273,31007,Hand Cream,1
19025594273,53001,Silicone Measuring Cups - 4pc,1
19025594273,53007,Silicone Spatula,1
19025594273,53008,Silicone Slotted Turner,1
19025594273,11052,Organic Sesame Ginger Dressing & Marinade,1
19025594273,11013,Organic Brown Basmati Rice,1
19025594273,14022,Organic Whole Wheat Animal Cookies,1
19025594273,33002,Peppermint Mouthwash,1
19025594273,11015,Organic Applesauce Pouches,1
19025594273,11049,Organic Teriyaki Sauce & Marinade ,1
19025594273,13006,Organic English Breakfast Black Tea,1
19025594273,12013,2pk Organic Taco Seasoning Packet,1
19025594273,53004,Silicone Slotted Spoon,1
19025594273,11051,Organic Balsamic Vinaigrette Dressing,1
19025594273,11010,2 Pack Organic Shells & White Cheddar,1
19025594273,31010,2 Pack Lip Balm,1
19025594273,14003,Gummy Fish,2
19025594273,14013,Sea Salt Quinoa Chips,2
19025594273,14008,Organic Olive Oil & Sea Salt Popcorn,2
19021174110,11027,Organic Strawberry Fruit Spread,1
19021174110,11004,Organic Crunchy Peanut Butter,1
19021174110,11026,Organic Balsamic Vinegar of Modena,1
19021174110,14007,Organic Blue Corn Tortilla Chips,1
19021174110,11054,Organic Thick & Chunky Salsa,1
19021174110,11029,Organic Raw Apple Cider Vinegar,1
19021174110,13004,Organic Fair Trade Medium Roast Ground Coffee,1
19021174110,11010,2 Pack Organic Shells & White Cheddar,1
19014896789,11055,Organic Black Bean & Corn Salsa,1
19014896789,14006,Organic Yellow Corn Tortilla Chips,1
19014896789,11003,Organic Creamy Peanut Butter,1
19014896789,11012,Organic Long Grain Brown Rice,1
19014896789,11011,Organic Quinoa,1
19014896789,22001,Dish Soap ,1
19014896789,11056,Organic Tomato Basil Pasta Sauce,1
19014896789,11019,Organic Dark Red Kidney Beans,3
19014896789,11021,Organic Maple Syrup,1
19014896789,11016,Organic Virgin Coconut Oil,1
19014896789,53007,Silicone Spatula,1
19014896789,14007,Organic Blue Corn Tortilla Chips,1
19014896789,11018,Organic Black Beans,3
19014896789,11045,Vanilla Cocoa Granola,1
19014896789,11020,Organic Garbanzo Beans,3
19014896789,11025,Organic Extra Virgin Olive Oil,1
19014896789,14021,Organic Chocolate Creme Cookies,1
19014896789,11008,Organic Dijon Mustard,1
19014896789,11024,Organic Ketchup,1
19007462568,11005,2 Pack Gluten Free Yellow Cheddar Macaroni & Cheese,1
19007462568,53012,Ice Cream Scoop,1
19007462568,14011,Toasted Coconut Cookie Thins,1
19007462568,14012,Chocolate Chip Cookie Thins,2
19007462568,11045,Vanilla Cocoa Granola,1
19007462568,13003,Organic Fair Trade Dark Roast Espresso Capsules,1
19007462568,13001,Organic Fair Trade Dark Roast Coffee Pods,1
19007462568,11003,Organic Creamy Peanut Butter,1
19007462568,32002,Organic Cotton Rounds,1
19007462568,14022,Organic Whole Wheat Animal Cookies,1
19007462568,14016,Organic Honey Graham Crackers,1
